timestamp,port,baudrate,line
2026-06-09T11:17:33.919+08:00,/dev/cu.usbserial-2110,115200,distance: 3.569362
2026-06-09T11:17:33.919+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:17:33.919+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:17:34.931+08:00,/dev/cu.usbserial-2110,115200,distance: 3.583433
2026-06-09T11:17:34.933+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:17:34.933+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:17:35.945+08:00,/dev/cu.usbserial-2110,115200,distance: 3.592813
2026-06-09T11:17:35.946+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:17:35.947+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:17:36.958+08:00,/dev/cu.usbserial-2110,115200,distance: 3.592813
2026-06-09T11:17:36.959+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:17:36.960+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:17:37.971+08:00,/dev/cu.usbserial-2110,115200,distance: 3.569362
2026-06-09T11:17:37.972+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:17:37.973+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:17:38.984+08:00,/dev/cu.usbserial-2110,115200,distance: 3.681930
2026-06-09T11:17:38.985+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:17:38.986+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:17:39.998+08:00,/dev/cu.usbserial-2110,115200,distance: 4.169727
2026-06-09T11:17:39.999+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:17:39.999+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:17:41.010+08:00,/dev/cu.usbserial-2110,115200,distance: 4.535575
2026-06-09T11:17:41.011+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:17:41.011+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:17:42.020+08:00,/dev/cu.usbserial-2110,115200,distance: 4.404245
2026-06-09T11:17:42.021+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:17:42.022+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:17:43.033+08:00,/dev/cu.usbserial-2110,115200,distance: 4.333890
2026-06-09T11:17:43.034+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:17:43.034+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:17:44.044+08:00,/dev/cu.usbserial-2110,115200,distance: 4.366722
2026-06-09T11:17:44.045+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:17:44.045+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:17:45.058+08:00,/dev/cu.usbserial-2110,115200,distance: 4.216631
2026-06-09T11:17:45.059+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:17:45.059+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:17:46.072+08:00,/dev/cu.usbserial-2110,115200,distance: 3.921138
2026-06-09T11:17:46.073+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:17:46.073+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:17:47.082+08:00,/dev/cu.usbserial-2110,115200,distance: 3.897686
2026-06-09T11:17:47.083+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:17:47.083+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:17:48.095+08:00,/dev/cu.usbserial-2110,115200,distance: 3.944590
2026-06-09T11:17:48.096+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:17:48.097+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:17:49.105+08:00,/dev/cu.usbserial-2110,115200,distance: 4.193179
2026-06-09T11:17:49.105+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:17:49.106+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:17:50.118+08:00,/dev/cu.usbserial-2110,115200,distance: 4.052468
2026-06-09T11:17:50.119+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:17:50.119+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:17:51.132+08:00,/dev/cu.usbserial-2110,115200,distance: 3.986803
2026-06-09T11:17:51.133+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:17:51.133+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:17:52.145+08:00,/dev/cu.usbserial-2110,115200,distance: 4.075920
2026-06-09T11:17:52.146+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:17:52.146+08:00,/dev/cu.usbserial-2110,115200,OK
