timestamp,port,baudrate,line
2026-06-09T11:16:05.648+08:00,/dev/cu.usbserial-2110,115200,distance: 2.148183
2026-06-09T11:16:05.648+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:16:05.648+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:16:06.661+08:00,/dev/cu.usbserial-2110,115200,distance: 1.941808
2026-06-09T11:16:06.662+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:16:06.662+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:16:07.670+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:16:07.671+08:00,/dev/cu.usbserial-2110,115200,ERR
2026-06-09T11:16:08.681+08:00,/dev/cu.usbserial-2110,115200,distance: 2.035615
2026-06-09T11:16:08.682+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:16:08.683+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:16:09.694+08:00,/dev/cu.usbserial-2110,115200,distance: 2.002782
2026-06-09T11:16:09.695+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:16:09.696+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:16:10.708+08:00,/dev/cu.usbserial-2110,115200,distance: 2.223229
2026-06-09T11:16:10.709+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:16:10.709+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:16:11.717+08:00,/dev/cu.usbserial-2110,115200,distance: 2.068447
2026-06-09T11:16:11.718+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:16:11.719+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:16:12.731+08:00,/dev/cu.usbserial-2110,115200,distance: 2.204468
2026-06-09T11:16:12.732+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:16:12.732+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:16:13.743+08:00,/dev/cu.usbserial-2110,115200,distance: 2.232610
2026-06-09T11:16:13.744+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:16:13.745+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:16:14.755+08:00,/dev/cu.usbserial-2110,115200,distance: 2.213848
2026-06-09T11:16:14.756+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:16:14.756+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:16:15.772+08:00,/dev/cu.usbserial-2110,115200,distance: 2.213848
2026-06-09T11:16:15.773+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:16:15.773+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:16:16.785+08:00,/dev/cu.usbserial-2110,115200,distance: 2.138803
2026-06-09T11:16:16.787+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:16:16.787+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:16:17.797+08:00,/dev/cu.usbserial-2110,115200,distance: 2.190397
2026-06-09T11:16:17.799+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:16:17.799+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:16:18.809+08:00,/dev/cu.usbserial-2110,115200,distance: 2.213848
2026-06-09T11:16:18.810+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:16:18.810+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:16:19.820+08:00,/dev/cu.usbserial-2110,115200,distance: 2.190397
2026-06-09T11:16:19.821+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:16:19.821+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:16:20.829+08:00,/dev/cu.usbserial-2110,115200,distance: 2.204468
2026-06-09T11:16:20.831+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:16:20.831+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:16:21.843+08:00,/dev/cu.usbserial-2110,115200,distance: 2.181016
2026-06-09T11:16:21.844+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:16:21.844+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:16:22.855+08:00,/dev/cu.usbserial-2110,115200,distance: 2.213848
2026-06-09T11:16:22.856+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:16:22.857+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:16:23.872+08:00,/dev/cu.usbserial-2110,115200,distance: 2.181016
2026-06-09T11:16:23.873+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:16:23.873+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:16:24.883+08:00,/dev/cu.usbserial-2110,115200,distance: 2.190397
2026-06-09T11:16:24.884+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:16:24.884+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:16:25.895+08:00,/dev/cu.usbserial-2110,115200,distance: 2.190397
2026-06-09T11:16:25.896+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:16:25.896+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:16:26.909+08:00,/dev/cu.usbserial-2110,115200,distance: 2.166945
2026-06-09T11:16:26.910+08:00,/dev/cu.usbserial-2110,115200,
