timestamp,port,baudrate,line
2026-06-09T11:14:50.382+08:00,/dev/cu.usbserial-2110,115200,distance: 0.942762
2026-06-09T11:14:50.382+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:14:50.382+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:14:51.394+08:00,/dev/cu.usbserial-2110,115200,distance: 0.792670
2026-06-09T11:14:51.395+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:14:51.396+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:14:52.408+08:00,/dev/cu.usbserial-2110,115200,distance: 1.247635
2026-06-09T11:14:52.409+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:14:52.409+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:14:53.421+08:00,/dev/cu.usbserial-2110,115200,distance: 1.327371
2026-06-09T11:14:53.422+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:14:53.422+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:14:54.431+08:00,/dev/cu.usbserial-2110,115200,distance: 1.017807
2026-06-09T11:14:54.432+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:14:54.433+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:14:55.445+08:00,/dev/cu.usbserial-2110,115200,distance: 1.017807
2026-06-09T11:14:55.446+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:14:55.447+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:14:56.457+08:00,/dev/cu.usbserial-2110,115200,distance: 1.022498
2026-06-09T11:14:56.458+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:14:56.458+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:14:57.471+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:14:57.472+08:00,/dev/cu.usbserial-2110,115200,ERR
2026-06-09T11:14:58.484+08:00,/dev/cu.usbserial-2110,115200,distance: 1.219493
2026-06-09T11:14:58.485+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:14:58.485+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:14:59.497+08:00,/dev/cu.usbserial-2110,115200,distance: 1.017807
2026-06-09T11:14:59.499+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:14:59.499+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:15:00.510+08:00,/dev/cu.usbserial-2110,115200,distance: 0.867716
2026-06-09T11:15:00.511+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:15:00.511+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:15:01.524+08:00,/dev/cu.usbserial-2110,115200,distance: 1.711980
2026-06-09T11:15:01.525+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:15:01.525+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:15:02.535+08:00,/dev/cu.usbserial-2110,115200,distance: 1.327371
2026-06-09T11:15:02.536+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:15:02.536+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:15:03.548+08:00,/dev/cu.usbserial-2110,115200,distance: 1.336752
2026-06-09T11:15:03.549+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:15:03.549+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:15:04.561+08:00,/dev/cu.usbserial-2110,115200,distance: 0.975594
2026-06-09T11:15:04.562+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:15:04.563+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:15:35.072+08:00,/dev/cu.usbserial-2110,115200,distance: 1.153828
2026-06-09T11:15:35.073+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:15:35.073+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:15:36.085+08:00,/dev/cu.usbserial-2110,115200,distance: 1.116305
2026-06-09T11:15:36.086+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:15:36.087+08:00,/dev/cu.usbserial-2110,115200,OK
