timestamp,port,baudrate,line
2026-06-09T10:51:51.736+08:00,/dev/cu.usbserial-2110,115200,distance: 4.390174
2026-06-09T10:51:51.737+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T10:51:51.737+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T10:51:52.749+08:00,/dev/cu.usbserial-2110,115200,distance: 4.390174
2026-06-09T10:51:52.773+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T10:51:52.774+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T10:51:53.783+08:00,/dev/cu.usbserial-2110,115200,distance: 4.390174
2026-06-09T10:51:53.785+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T10:51:53.785+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T10:51:54.798+08:00,/dev/cu.usbserial-2110,115200,distance: 4.390174
2026-06-09T10:51:54.799+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T10:51:54.800+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T10:51:55.810+08:00,/dev/cu.usbserial-2110,115200,distance: 4.390174
2026-06-09T10:51:55.833+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T10:51:55.834+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T10:51:56.846+08:00,/dev/cu.usbserial-2110,115200,distance: 4.390174
2026-06-09T10:51:56.848+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T10:51:56.849+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T10:51:57.859+08:00,/dev/cu.usbserial-2110,115200,distance: 4.390174
2026-06-09T10:51:57.860+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T10:51:57.861+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T10:51:58.873+08:00,/dev/cu.usbserial-2110,115200,distance: 4.390174
2026-06-09T10:51:58.897+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T10:51:58.897+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T10:51:59.906+08:00,/dev/cu.usbserial-2110,115200,distance: 4.390174
2026-06-09T10:51:59.908+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T10:51:59.909+08:00,/dev/cu.usbserial-2110,115200,OK
