timestamp,port,baudrate,line
2026-06-09T10:48:24.924+08:00,/dev/cu.usbserial-2110,115200,distance: 2.410843
2026-06-09T10:48:24.924+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T10:48:24.925+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T10:48:25.937+08:00,/dev/cu.usbserial-2110,115200,distance: 2.387392
2026-06-09T10:48:25.960+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T10:48:25.961+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T10:48:26.971+08:00,/dev/cu.usbserial-2110,115200,distance: 2.368630
2026-06-09T10:48:26.973+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T10:48:26.973+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T10:48:27.986+08:00,/dev/cu.usbserial-2110,115200,distance: 2.429605
2026-06-09T10:48:27.988+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T10:48:27.988+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T10:48:29.001+08:00,/dev/cu.usbserial-2110,115200,distance: 2.410843
2026-06-09T10:48:29.025+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T10:48:29.026+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T10:48:30.038+08:00,/dev/cu.usbserial-2110,115200,distance: 2.401463
2026-06-09T10:48:30.040+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T10:48:30.040+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T10:48:31.053+08:00,/dev/cu.usbserial-2110,115200,distance: 2.363940
2026-06-09T10:48:31.054+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T10:48:31.055+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T10:48:32.065+08:00,/dev/cu.usbserial-2110,115200,distance: 2.420224
2026-06-09T10:48:32.089+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T10:48:32.089+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T10:48:33.101+08:00,/dev/cu.usbserial-2110,115200,distance: 2.410843
2026-06-09T10:48:33.103+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T10:48:33.103+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T10:48:34.115+08:00,/dev/cu.usbserial-2110,115200,distance: 2.401463
2026-06-09T10:48:34.116+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T10:48:34.117+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T10:48:35.128+08:00,/dev/cu.usbserial-2110,115200,distance: 2.434295
2026-06-09T10:48:35.152+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T10:48:35.153+08:00,/dev/cu.usbserial-2110,115200,OK
