timestamp,port,baudrate,line
2026-06-09T11:13:09.190+08:00,/dev/cu.usbserial-2110,115200,distance: 1.557199
2026-06-09T11:13:09.190+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:13:09.191+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:13:10.203+08:00,/dev/cu.usbserial-2110,115200,distance: 1.491534
2026-06-09T11:13:10.204+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:13:10.205+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:13:11.217+08:00,/dev/cu.usbserial-2110,115200,distance: 1.533747
2026-06-09T11:13:11.236+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:13:11.237+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:13:12.246+08:00,/dev/cu.usbserial-2110,115200,distance: 1.514985
2026-06-09T11:13:12.247+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:13:12.247+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:13:13.260+08:00,/dev/cu.usbserial-2110,115200,distance: 1.500914
2026-06-09T11:13:13.261+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:13:13.261+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:13:14.275+08:00,/dev/cu.usbserial-2110,115200,distance: 1.491534
2026-06-09T11:13:14.294+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:13:14.294+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:13:15.306+08:00,/dev/cu.usbserial-2110,115200,distance: 1.458701
2026-06-09T11:13:15.308+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:13:15.308+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:13:16.319+08:00,/dev/cu.usbserial-2110,115200,distance: 1.458701
2026-06-09T11:13:16.320+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:13:16.320+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:13:17.330+08:00,/dev/cu.usbserial-2110,115200,distance: 1.449320
2026-06-09T11:13:17.347+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:13:17.348+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:13:18.360+08:00,/dev/cu.usbserial-2110,115200,distance: 1.514985
2026-06-09T11:13:18.361+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:13:18.361+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:13:19.369+08:00,/dev/cu.usbserial-2110,115200,distance: 1.468082
2026-06-09T11:13:19.370+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:13:19.370+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:13:20.383+08:00,/dev/cu.usbserial-2110,115200,distance: 1.477462
2026-06-09T11:13:20.401+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:13:20.402+08:00,/dev/cu.usbserial-2110,115200,OK
2026-06-09T11:13:21.412+08:00,/dev/cu.usbserial-2110,115200,distance: 1.435249
2026-06-09T11:13:21.413+08:00,/dev/cu.usbserial-2110,115200,
2026-06-09T11:13:21.414+08:00,/dev/cu.usbserial-2110,115200,OK
